condensor_pressure(atm),reboiler(pot)_heat_duty(Watt),reflux_ratio,input_mass_fraction_of_acetic_acid,pot_pressure(atm),daily_work(min),produced_acetic_acid_mass_fraction,reboiler(pot)_temperature(C),condensor_temperature(C),upper_product_flow_rate(kg/hr),condensor_mass_flow_outlet_rate,fraction_over_pressure,duty_over_frac_multiplyed_by_pressure,reboiler_temp_on_flowrate,condensor_temp_on_flowrate,upper_product_precent,aceticindutyoverflow,refluxin_pot_devidedby_cond_temp,daily_work_multip_duty,order,order,atmosphere_pressure(kpa)
0.2,933.3,10.4,0.99,0.298692327,273.465,0.999997,83.21249227,72.44133453,0.747690198,8.523668258,4.999985,4666.514,111.292742,96.88683189,99.9997,1248.240518,10.34411242,255224.8845,5.5,6,20.265
0.2,933.3,10.6,0.99,0.298692327,277.767,0.999997,83.21206913,72.4413308,0.734065534,8.515160192,4.999985,4666.514,113.3578207,98.68510027,99.9997,1271.408556,10.37386706,259239.9411,5.5,6,20.265
0.2,933.3,10.8,0.99,0.298692327,282.059,0.999998,83.21149412,72.44132727,0.722755002,8.528509025,4.99999,4666.509333,115.1309834,100.2294374,99.9998,1291.306363,10.40285251,263245.6647,5.7,6,20.265
0.2,933.3,11,0.99,0.298692327,286.36,0.999998,83.2125954,72.44132437,0.70984264,8.51811168,4.99999,4666.509333,117.22682,102.0526526,99.9998,1314.795816,10.43170859,267259.788,5.7,6,20.265
0.2,933.3,11.2,0.99,0.298692327,290.658,0.999998,83.2124249,72.44132128,0.697927719,8.514718168,4.99999,4666.509333,119.2278551,103.7948764,99.9998,1337.241821,10.4597346,271271.1114,5.7,6,20.265
0.2,933.3,11.4,0.99,0.298692327,294.944,0.999998,83.2119959,72.4413183,0.687233768,8.521698721,4.99999,4666.509333,121.0825192,105.4100099,99.9998,1358.050458,10.48719697,275271.2352,5.7,6,20.265
0.2,933.3,11.6,0.99,0.298692327,299.243,0.999998,83.21255892,72.44131572,0.675719919,8.514070984,4.99999,4666.509333,123.1465235,107.2061273,99.9998,1381.190796,10.51422863,279283.4919,5.7,6,20.265
0.2,933.3,11.8,0.99,0.298692327,303.539,0.999998,83.21258769,72.44131313,0.6651329,8.513701126,4.99999,4666.509333,125.1067082,108.9125393,99.9998,1403.175415,10.54071037,283292.9487,5.7,6,20.265
0.2,933.3,12,0.99,0.298692327,307.834,0.999999,83.2123604,72.44131061,0.655132224,8.516718917,4.999995,4666.504667,127.0161309,110.5750991,99.9999,1424.596489,10.56669107,287301.4722,6,6,20.265
0.2,933.3,12.2,0.99,0.298692327,312.133,0.999999,83.21168938,72.44130809,0.64454494,8.507993208,4.999995,4666.504667,129.1014547,112.3913999,99.9999,1447.996887,10.59215791,291313.7289,6,6,20.265
0.2,933.3,12.4,0.99,0.298692327,316.427,0.999999,83.21268459,72.44130611,0.635255652,8.512425742,4.999995,4666.504667,130.9908606,114.0348863,99.9999,1469.170818,10.61732583,295321.3191,6,6,20.265
0.2,933.3,12.6,0.99,0.298692327,320.714,0.999999,83.212549,72.44130394,0.6259544,8.512979842,4.999995,4666.504667,132.9370781,115.7293629,99.9999,1491.001687,10.64195458,299322.3762,6,6,20.265
0.2,933.3,12.8,0.99,0.298692327,325.011,0.999999,83.21210967,72.44130179,0.61650903,8.507824614,4.999995,4666.504667,134.973059,117.5024181,99.9999,1513.844926,10.6661339,303332.7663,6,6,20.265
0.2,933.3,13,0.99,0.298692327,329.301,0.999999,83.21264217,72.44129998,0.607930841,8.511031773,4.999995,4666.504667,136.878468,119.1604293,99.9999,1535.205987,10.68999486,307336.6233,6,6,20.265
0.3,933.3,0.2,0.99,0.398692327,54.7782,0.993378,90.70649114,82.8982749,7.329655286,8.795586343,3.31126,3131.738371,12.37527382,11.30998276,99.3378,126.4888526,0.8683743,51124.49406,2.2,2,30.3975
0.3,933.3,0.4,0.99,0.398692327,59.0559,0.994174,90.75427425,82.89312671,6.24840145,8.747762031,3.313913333,3129.230899,14.52439876,13.26629337,99.4174,148.4959956,3.528197431,55116.87147,2.2,2,30.3975
0.3,933.3,0.6,0.99,0.398692327,63.3292,0.995155,90.7936557,82.87806596,5.446746803,8.714794884,3.317183333,3126.146178,16.66933658,15.21606731,99.5155,170.5197974,4.598683807,59105.14236,2.3,2,30.3975
0.3,933.3,0.8,0.99,0.398692327,67.6,0.996225,90.82795926,82.85674355,4.828195395,8.690751711,3.32075,3122.788527,18.81198912,17.16101706,99.6225,192.5723208,5.280716021,63091.08,2.4,2,30.3975
0.3,933.3,1,0.99,0.398692327,71.8707,0.997241,90.87550358,82.83583171,4.335391582,8.670783164,3.324136667,3119.606996,20.96131384,19.10688577,99.7241,214.680729,5.781321681,67076.92431,2.6,3,30.3975
0.3,933.3,1.2,0.99,0.398692327,76.1393,0.998121,90.91607681,82.81524972,3.934313546,8.655489801,3.32707,3116.856574,23.10849803,21.04947884,99.8121,236.7748067,6.178143135,71060.80869,2.7,3,30.3975
0.3,933.3,1.4,0.99,0.398692327,80.4045,0.998771,90.94021399,82.79822264,3.601716209,8.644118902,3.329236667,3114.828124,25.24913366,22.98854708,99.8771,258.8080016,6.497015964,75041.51985,2.9,3,30.3975
0.3,933.3,1.6,0.99,0.398692327,84.6724,0.999189,90.94528851,82.78598699,3.321443822,8.635753937,3.33063,3113.525069,27.38125146,24.92469884,99.9189,280.7643735,6.762601484,79024.75092,3.1,3,30.3975
0.3,933.3,1.8,0.99,0.398692327,88.9365,0.99945,90.97368167,82.77915025,3.081018202,8.626850966,3.3315,3112.711992,29.5271484,26.8674655,99.945,302.7527343,6.994260885,83004.43545,3.3,3,30.3975
0.3,933.3,2,0.99,0.398692327,93.2036,0.99963,90.97569782,82.7741439,2.874222431,8.622667294,3.3321,3112.151496,31.65228161,28.79879546,99.963,324.5937645,7.1939128,86986.91988,3.4,3,30.3975
0.3,933.3,2.2,0.99,0.398692327,97.4597,0.999741,90.97949381,82.77100922,2.691837978,8.613881529,3.33247,3111.805958,33.79828004,30.74888232,99.9741,346.6249763,7.371450653,90959.13801,3.6,4,30.3975
0.3,933.3,2.4,0.99,0.398692327,101.741,0.999813,90.98751841,82.76899209,2.5319576,8.608655839,3.33271,3111.581866,35.93564064,32.68972281,99.9813,368.5391387,7.531744181,94954.8753,3.7,4,30.3975
0.3,933.3,2.6,0.99,0.398692327,106.011,0.999855,90.99206073,82.76758533,2.390094147,8.604338931,3.33285,3111.45116,38.07049226,34.62942471,99.9855,390.4300893,7.676955355,98940.0663,3.8,4,30.3975
0.3,933.3,2.8,0.99,0.398692327,110.281,0.999883,90.99083711,82.76656232,2.263841373,8.602597218,3.332943333,3111.36403,40.1931152,36.56023046,99.9883,412.2156327,7.808794633,102925.2573,3.9,4,30.3975
0.3,933.3,3,0.99,0.398692327,114.551,0.999909,90.98557007,82.76579927,2.148352013,8.593408052,3.33303,3111.283127,42.35133233,38.52525041,99.9909,434.3864804,7.929825709,106910.4483,4,4,30.3975
0.3,933.3,3.2,0.99,0.398692327,118.816,0.999931,90.99201274,82.76529821,2.045796841,8.59234673,3.333103333,3111.214674,44.47754095,40.45626456,99.9931,456.1721789,8.043790694,110890.9728,4.2,4,30.3975
0.3,933.3,3.4,0.99,0.398692327,123.097,0.999936,90.99387369,82.76490023,1.95217026,8.589549142,3.33312,3111.199117,46.61164836,42.3963534,99.9936,478.0527027,8.149091001,114886.4301,4.2,4,30.3975
0.3,933.3,3.6,0.99,0.398692327,127.354,0.999954,90.99024786,82.76457418,1.866288314,8.584926246,3.33318,3111.143113,48.75465766,44.34715341,99.9954,500.0605003,8.246915325,118859.4882,4.3,4,30.3975
0.3,933.3,3.8,0.99,0.398692327,131.641,0.999964,90.99451404,82.76434158,1.788305189,8.583864908,3.333213333,3111.112,50.88310127,46.28088208,99.9964,521.8719975,8.339984836,122860.5453,4.4,4,30.3975
0.3,933.3,4,0.99,0.398692327,135.909,0.999971,90.99545916,82.76414696,1.716078007,8.580390037,3.333236667,3111.090222,53.02524639,48.22866245,99.9971,543.840624,8.427326402,126843.8697,4.5,5,30.3975
0.3,933.3,4.2,0.99,0.398692327,140.179,0.999977,90.99482789,82.76398556,1.649586524,8.577849926,3.333256667,3111.071555,55.16220371,50.17256406,99.9977,565.7651298,8.509566677,130829.0607,4.6,5,30.3975
0.3,933.3,4.4,0.99,0.398692327,144.448,0.999983,90.99081687,82.76384677,1.588231144,8.576448178,3.333276667,3111.052888,57.29066403,52.11070636,99.9983,587.6248791,8.58680645,134813.3184,4.8,5,30.3975
0.3,933.3,4.6,0.99,0.398692327,148.701,0.999969,90.99643519,82.76374882,1.531005568,8.573631182,3.33323,3111.096444,59.43573105,54.05842444,99.9969,609.580453,8.66186453,138782.6433,4.5,5,30.3975
0.3,933.3,4.8,0.99,0.398692327,152.958,0.999972,90.99620266,82.76365686,1.477890519,8.571765011,3.33324,3111.08711,61.57168037,56.00120969,99.9972,631.4905303,8.732484729,142755.7014,4.6,5,30.3975
0.3,933.3,5,0.99,0.398692327,157.215,0.999974,90.99383455,82.76357588,1.428359399,8.570156396,3.333246667,3111.080888,63.70513933,57.94310306,99.9974,653.3899904,8.799468489,146728.7595,4.6,5,30.3975
0.3,933.3,5.2,0.99,0.398692327,161.492,0.999976,90.99660111,82.76351353,1.381973217,8.568233943,3.333253333,3111.074666,65.84541582,59.88792875,99.9976,675.3224951,8.864475885,150720.4836,4.6,5,30.3975
0.3,933.3,5.4,0.99,0.398692327,165.742,0.999978,90.99673888,82.76345655,1.338544452,8.566684492,3.33326,3111.068444,67.98185802,61.83093616,99.9978,697.2345715,8.926296143,154687.0086,4.7,5,30.3975
0.3,933.3,5.6,0.99,0.398692327,170.022,0.999979,90.99602107,82.76340593,1.297754131,8.565177268,3.333263333,3111.065332,70.11807465,63.77433438,99.9979,719.1503984,8.985506978,158681.5326,4.7,5,30.3975
0.3,933.3,5.8,0.99,0.398692327,174.285,0.999981,90.99324659,82.76335958,1.259394899,8.56388531,3.33327,3111.05911,72.25156041,65.71676579,99.9981,741.0560964,9.042000921,162660.1905,4.7,5,30.3975
0.3,933.3,6,0.99,0.398692327,178.547,0.999982,90.9970363,82.76332547,1.223204536,8.56243175,3.333273333,3111.055999,74.39233067,67.66106816,99.9982,762.9821288,9.097516461,166637.9151,4.7,5,30.3975
0.3,933.3,6.2,0.99,0.398692327,182.83,0.999983,90.99679048,82.76329137,1.189052263,8.561176293,3.333276667,3111.052888,76.52884009,69.60441853,99.9983,784.8974877,9.150361611,170635.239,4.8,5,30.3975
0.3,933.3,6.4,0.99,0.398692327,187.097,0.999984,90.9951794,82.76325984,1.156758194,8.560010635,3.33328,3111.049777,78.66395922,71.54758901,99.9984,806.8108548,9.201168034,174617.6301,4.8,5,30.3975
0.3,933.3,6.6,0.99,0.398692327,191.362,0.999986,90.99712377,82.76323467,1.126162285,8.558833365,3.333286667,3111.043555,80.80285141,73.49139266,99.9986,828.7321875,9.25073154,178598.1546,4.9,5,30.3975
0.3,933.3,6.8,0.99,0.398692327,195.644,0.999986,90.99717967,82.76321055,1.097148081,8.557755033,3.333286667,3111.043555,82.93974281,75.43485878,99.9986,850.6481029,9.298404364,182594.5452,4.9,5,30.3975
0.3,933.3,7,0.99,0.398692327,199.91,0.999987,90.99633494,82.76318811,1.069591358,8.556730862,3.33329,3111.040444,85.07579486,77.37832538,99.9987,872.5648915,9.344437725,186576.003,4.9,5,30.3975
0.3,933.3,7.2,0.99,0.398692327,204.175,0.999988,90.99516347,82.76316742,1.043385698,8.555762722,3.333293333,3111.037332,87.21143453,79.32173844,99.9988,894.4811131,9.388993929,190556.5275,4.9,5,30.3975
0.3,933.3,7.4,0.99,0.398692327,208.448,0.999989,90.99734182,82.76315119,1.018428542,8.554799757,3.333296667,3111.034221,89.35073795,81.26554563,99.9989,916.4017845,9.432666902,194544.5184,5,5,30.3975
0.3,933.3,7.6,0.99,0.398692327,212.711,0.999989,90.99709595,82.76313465,0.994642969,8.553929535,3.333296667,3111.034221,91.48719568,83.20888722,99.9989,938.3163231,9.474726473,198523.1763,5,5,30.3975
0.3,933.3,7.8,0.99,0.398692327,216.994,0.99999,90.99592172,82.76311892,0.971938183,8.553056009,3.3333,3111.03111,93.62315765,85.15265722,99.999,960.2366524,9.515460621,202520.5002,5,5,30.3975
0.3,933.3,8,0.99,0.398692327,221.26,0.99999,90.99735934,82.76310613,0.950247883,8.55223095,3.3333,3111.03111,95.76170696,87.09633305,99.999,982.1549549,9.555418327,206501.958,5,5,30.3975
0.3,933.3,8.2,0.99,0.398692327,225.54,0.999991,90.99736011,82.76309349,0.929505255,8.551448348,3.333303333,3111.027999,97.89870429,89.03994143,99.9991,1004.073506,9.594103554,210496.482,5,5,30.3975
0.3,933.3,8.4,0.99,0.398692327,229.803,0.999991,90.99668098,82.76308143,0.909645806,8.550670573,3.333303333,3111.027999,100.0352889,90.98385428,99.9991,1025.994507,9.631663795,214475.1399,5,5,30.3975
0.3,933.3,8.6,0.99,0.398692327,234.066,0.999991,90.99576307,82.76307007,0.890547848,8.549259338,3.333303333,3111.027999,102.1795329,92.93500656,99.9991,1047.997143,9.668218017,218453.7978,5,5,30.3975
0.3,933.3,8.8,0.99,0.398692327,238.351,0.99999,90.99744602,82.76306108,0.872353052,8.549059909,3.3333,3111.03111,104.3126356,94.87335534,99.999,1069.854304,9.704213196,222452.9883,5,5,30.3975
0.3,933.3,9,0.99,0.398692327,242.614,0.999991,90.99715956,82.76305163,0.854892214,8.548922136,3.333303333,3111.027999,106.4428452,96.81109537,99.9991,1091.70675,9.739059789,226431.6462,5,5,30.3975
0.3,933.3,9.2,0.99,0.398692327,246.919,0.999992,90.99672611,82.7630427,0.838001541,8.547615721,3.333306667,3111.024888,108.5877789,98.76239915,99.9992,1113.712192,9.773045801,230449.5027,5.1,5,30.3975
0.3,933.3,9.4,0.99,0.398692327,251.198,0.999992,90.99766518,82.76303517,0.822612313,8.555168052,3.333306667,3111.024888,110.6203539,100.6100126,99.9992,1134.547246,9.806422666,234443.0934,5.1,5,30.3975
0.3,933.3,9.6,0.99,0.398692327,255.487,0.999993,90.99777702,82.76302766,0.8070648,8.554886883,3.33331,3111.021777,112.7515126,102.5481815,99.9993,1156.404624,9.838921359,238446.0171,5.2,5,30.3975
0.3,933.3,9.8,0.99,0.398692327,259.772,0.999994,90.99750734,82.76302045,0.792936087,8.563709736,3.333313333,3111.018666,114.7602044,104.375399,99.9994,1177.010879,9.870632702,242445.2076,5.2,5,30.3975
0.3,933.3,10,0.99,0.398692327,264.061,0.999994,90.99647087,82.76301326,0.776434701,8.540781714,3.333313333,3111.018666,117.1978413,106.5936558,99.9994,1202.025616,9.901525026,246448.1313,5.2,5,30.3975
0.3,933.3,10.2,0.99,0.398692327,268.335,0.999995,90.99802028,82.76300778,0.763689808,8.553325854,3.333316667,3111.015555,119.1557348,108.3725445,99.9995,1222.08693,9.932129793,250437.0555,5.3,5,30.3975
0.3,933.3,10.4,0.99,0.398692327,272.613,0.999995,90.99787776,82.76300182,0.750488319,8.555566837,3.333316667,3111.015555,121.2515578,110.2788674,99.9995,1243.58409,9.961837497,254429.7129,5.3,5,30.3975
0.3,933.3,10.6,0.99,0.398692327,276.904,0.999996,90.99725362,82.76299597,0.736440802,8.542713308,3.33332,3111.012444,123.5635686,112.3824151,99.9996,1267.306569,9.990862309,258434.5032,5.4,5,30.3975
0.3,933.3,10.8,0.99,0.398692327,281.178,0.999996,90.99813382,82.76299114,0.724695506,8.551406977,3.33332,3111.012444,125.5674045,114.2038144,99.9996,1287.846079,10.01964499,262423.4274,5.4,5,30.3975
0.3,933.3,11,0.99,0.398692327,285.456,0.999997,90.99813759,82.76298618,0.712493596,8.549923153,3.333323333,3111.009333,127.7178323,116.1596211,99.9997,1309.902581,10.04759797,266416.0848,5.5,6,30.3975
0.3,933.3,11.2,0.99,0.398692327,289.729,0.999997,90.9976992,82.76298128,0.70026531,8.543236784,3.333323333,3111.009333,129.9474612,118.1880354,99.9997,1332.776573,10.07479484,270404.0757,5.5,6,30.3975
0.3,933.3,11.4,0.99,0.398692327,294.001,0.999997,90.99715419,82.76297662,0.689837476,8.553984698,3.333323333,3111.009333,131.9110043,119.9746021,99.9997,1352.923309,10.10158274,274391.1333,5.5,6,30.3975
0.3,933.3,11.6,0.99,0.398692327,298.281,0.999997,90.99819553,82.76297282,0.678247039,8.545912689,3.333323333,3111.009333,134.1667421,122.02482,99.9997,1376.043162,10.12823307,278385.6573,5.5,6,30.3975
0.3,933.3,11.8,0.99,0.398692327,302.559,0.999998,90.99802112,82.76296873,0.667423582,8.543021853,3.333326667,3111.006222,136.3422323,124.0036626,99.9998,1398.35954,10.15394752,282378.3147,5.7,6,30.3975
0.3,933.3,12,0.99,0.398692327,306.833,0.999998,90.99764734,82.76296478,0.657612771,8.54896602,3.333326667,3111.006222,138.3757302,125.8536459,99.9998,1419.221425,10.17928757,286367.2389,5.7,6,30.3975
0.3,933.3,12.2,0.99,0.398692327,311.112,0.999998,90.99822104,82.76296136,0.647192628,8.542942684,3.333326667,3111.006222,140.604539,127.8799508,99.9998,1442.071639,10.20444748,290360.8296,5.7,6,30.3975
0.3,933.3,12.4,0.99,0.398692327,315.38,0.999998,90.99818012,82.76295787,0.637491597,8.542387399,3.333326667,3111.006222,142.7441249,129.8259589,99.9998,1464.01637,10.22893932,294344.154,5.7,6,30.3975
0.3,933.3,12.6,0.99,0.398692327,319.655,0.999998,90.99794573,82.76295448,0.628328309,8.545265004,3.333326667,3111.006222,144.8254748,131.7192832,99.9998,1485.366997,10.25284154,298334.0115,5.7,6,30.3975
0.3,933.3,12.8,0.99,0.398692327,323.932,0.999999,90.99814819,82.76295139,0.61889046,8.540688352,3.33333,3111.003111,147.0343365,133.7279482,99.9999,1508.019798,10.2766717,302325.7356,6,6,30.3975
0.3,933.3,13,0.99,0.398692327,328.203,0.999999,90.99826219,82.76294841,0.610110485,8.541546793,3.33333,3111.003111,149.1504644,135.6523948,99.9999,1529.721402,10.29994978,306311.8599,6,6,30.3975
0.4,933.3,0.2,0.99,0.498692327,54.8478,0.993519,96.99799614,90.65355605,7.314828943,8.777794731,2.4837975,2348.470437,13.26045994,12.39312044,99.3519,126.7632217,0.680646259,51189.45174,2.2,2,40.53
0.4,933.3,0.4,0.99,0.498692327,59.1222,0.99404,97.05191765,90.65388537,6.234485603,8.728279844,2.4851,2347.239548,15.56694872,14.54071613,99.404,148.8073902,3.357759815,55178.74926,2.2,2,40.53
0.4,933.3,0.6,0.99,0.498692327,63.3831,0.994974,97.08964458,90.63997126,5.438310746,8.701297194,2.487435,2345.036152,17.8529049,16.66693492,99.4974,170.75325,4.408603825,59155.44723,2.3,2,40.53
0.4,933.3,0.8,0.99,0.498692327,67.641,0.995994,97.12269698,90.62007156,4.823206388,8.681771498,2.489985,2342.634594,20.13654179,18.78834623,99.5994,192.726814,5.08161068,63129.3453,2.4,2,40.53
0.4,933.3,1,0.99,0.498692327,71.8989,0.996978,97.16805712,90.60031625,4.332738817,8.665477635,2.492445,2340.322454,22.42647462,20.91063414,99.6978,214.7555176,5.572978204,67103.24337,2.5,3,40.53
0.4,933.3,1.2,0.99,0.498692327,76.155,0.99786,97.20842287,90.58019906,3.933196399,8.653032077,2.49465,2338.253863,24.71486623,23.02966592,99.786,236.7801258,5.959099415,71075.4615,2.7,3,40.53
0.4,933.3,1.4,0.99,0.498692327,80.4075,0.998543,97.23404031,90.56257975,3.601646472,8.643951533,2.4963575,2336.654506,26.99710842,25.14477211,99.8543,258.7539308,6.273230777,75044.31975,2.8,3,40.53
0.4,933.3,1.6,0.99,0.498692327,84.6628,0.999008,97.24135552,90.54914249,3.322117289,8.637504952,2.49752,2335.566882,29.27089776,27.25645563,99.9008,280.656607,6.534722122,79015.79124,3,3,40.53
0.4,933.3,1.8,0.99,0.498692327,88.9149,0.999308,97.2710975,90.541336,3.082261484,8.630332156,2.49827,2334.865727,31.5583535,29.37496915,99.9308,302.5876167,6.767156082,82984.27617,3.2,3,40.53
0.4,933.3,2,0.99,0.498692327,93.1674,0.999531,97.27442836,90.53535544,2.875873975,8.627621925,2.4988275,2334.344808,33.82430148,31.48098847,99.9531,324.3752301,6.963306548,86953.13442,3.3,3,40.53
0.4,933.3,2.2,0.99,0.498692327,97.4114,0.999659,97.27923289,90.53151162,2.693792886,8.620137236,2.4991475,2334.04591,36.11236535,33.6074507,99.9659,346.3450176,7.137557238,90914.05962,3.5,3,40.53
0.4,933.3,2.4,0.99,0.498692327,101.681,0.999748,97.28853938,90.52899751,2.534128939,8.616038392,2.49937,2333.838127,38.39131383,35.72391133,99.9748,368.1994212,7.295256166,94898.8773,3.6,4,40.53
0.4,933.3,2.6,0.99,0.498692327,105.938,0.999808,97.29310889,90.52720247,2.392183309,8.611859914,2.49952,2333.69807,40.67125981,37.84292036,99.9808,390.0707787,7.437508136,98871.9354,3.7,4,40.53
0.4,933.3,2.8,0.99,0.498692327,110.195,0.999848,97.29238781,90.52588212,2.265413482,8.608571231,2.49962,2333.604708,42.94685654,39.95998207,99.9848,411.9151519,7.566712407,102844.9935,3.8,4,40.53
0.4,933.3,3,0.99,0.498692327,114.454,0.999868,97.28727756,90.52488612,2.150880036,8.603520142,2.49967,2333.55803,45.23138248,42.08737104,99.9868,433.8581366,7.684639809,106819.9182,3.9,4,40.53
0.4,933.3,3.2,0.99,0.498692327,118.707,0.999901,97.2972621,90.52425292,2.048106426,8.602046989,2.4997525,2333.481015,47.50596007,44.19899853,99.9901,455.6440971,7.797189269,110789.2431,4,4,40.53
0.4,933.3,3.4,0.99,0.498692327,122.963,0.999916,97.29618827,90.52370641,1.954835354,8.601275558,2.49979,2333.446009,49.77206293,46.30758607,99.9916,477.3914083,7.899796695,114761.3679,4.1,4,40.53
0.4,933.3,3.6,0.99,0.498692327,127.218,0.999933,97.29256436,90.52327271,1.868939201,8.597120326,2.4998325,2333.406338,52.05764012,48.43564341,99.9933,499.340732,7.995218701,118732.5594,4.2,4,40.53
0.4,933.3,3.8,0.99,0.498692327,131.487,0.999937,97.29754121,90.52296542,1.790964855,8.596631306,2.4998425,2333.397004,54.3268847,50.54424443,99.9937,521.0829231,8.086485768,122716.8171,4.2,4,40.53
0.4,933.3,4,0.99,0.498692327,135.744,0.99995,97.29842088,90.52270435,1.718748866,8.593744329,2.499875,2333.366668,56.61002769,52.66779001,99.995,542.9841168,8.171910857,126689.8752,4.3,4,40.53
0.4,933.3,4.2,0.99,0.498692327,140.002,0.999959,97.29772137,90.52248709,1.652232204,8.591607459,2.4998975,2333.345667,58.88864843,54.78799341,99.9959,564.8490161,8.25224668,130663.8666,4.4,4,40.53
0.4,933.3,4.4,0.99,0.498692327,144.259,0.999967,97.29345765,90.52229924,1.590879385,8.590748681,2.4999175,2333.327,61.1570296,56.90079341,99.9967,586.6373087,8.32747841,134636.9247,4.5,4,40.53
0.4,933.3,4.6,0.99,0.498692327,148.498,0.999958,97.29971759,90.5221688,1.533624672,8.588298165,2.499895,2333.348001,63.44428291,59.02498208,99.9958,608.5327253,8.401263916,138593.1834,4.4,4,40.53
0.4,933.3,4.8,0.99,0.498692327,152.743,0.999962,97.29940005,90.52204404,1.48048114,8.586790612,2.499905,2333.338667,65.72147218,61.14366579,99.9962,630.3792121,8.470238361,142555.0419,4.4,4,40.53
0.4,933.3,5,0.99,0.498692327,156.986,0.999965,97.29675883,90.52193362,1.430929492,8.58557695,2.4999125,2333.331667,67.99549481,63.26093224,99.9965,652.2105666,8.535506739,146515.0338,4.5,4,40.53
0.4,933.3,5.2,0.99,0.498692327,161.251,0.999967,97.30010357,90.52185012,1.384511,8.583968201,2.4999175,2333.327,70.27759516,65.3818208,99.9967,674.0785743,8.599273383,150495.5583,4.5,4,40.53
